index,userId,movieId,rating,timestamp
160,0,2477,4.0,964984169
161,0,2491,4.0,965719662
162,0,2501,5.0,964981278
163,0,2527,3.0,964982328
164,0,2528,5.0,964982242
165,0,2541,5.0,964981265
166,0,2570,5.0,964981888
167,0,2579,5.0,964983000
168,0,2595,5.0,964981144
169,0,2615,4.0,964983080
170,0,2616,2.0,964982588
171,0,2627,4.0,964980523
172,0,2639,4.0,964982377
173,0,2640,5.0,964982620
174,0,2643,4.0,964983393
175,0,2647,4.0,964983414
176,0,2653,5.0,964983393
177,0,2656,3.0,964983426
178,0,2691,5.0,964981855
179,0,2699,5.0,964980985
180,0,2715,5.0,964983414
181,0,2760,5.0,964982703
182,0,2796,4.0,964981710
183,0,2825,4.0,964980523
184,0,2857,5.0,964980868
185,0,2871,5.0,964981680
186,0,2898,5.0,964982703
187,0,2915,4.0,964982290
188,0,2943,5.0,964981872
189,0,2946,5.0,964982176
190,0,2947,5.0,964982191
191,0,2948,5.0,964981888
192,0,2958,5.0,964983282
193,0,2984,4.0,964983034
194,0,2986,5.0,964982495
195,0,2990,5.0,964982271
196,0,2992,5.0,964982242
197,0,2996,4.0,964980896
198,0,3032,5.0,964983762
199,0,3033,5.0,964982791
200,0,3051,5.0,964981208
201,0,3052,5.0,964984086
202,0,3061,4.0,964981872
203,0,3146,5.0,964983873
204,0,3167,4.0,964982495
205,0,3175,1.0,964983504
206,0,3242,3.0,964981093
207,0,3246,3.0,964983108
208,0,3252,5.0,964981107
209,0,3272,5.0,964983536
210,0,3385,5.0,964983484
211,0,3438,4.0,964981799
212,0,3439,4.0,964981799
213,0,3440,5.0,964982328
214,0,3447,5.0,964984054
215,0,3449,5.0,964981144
216,0,3478,4.0,964981725
217,0,3488,4.0,964981775
218,0,3526,4.0,964982271
219,0,3577,5.0,964980668
220,0,3616,4.0,964980683
221,0,3638,4.0,964982271
222,0,3670,5.0,964981589
223,0,3701,5.0,964983737
224,0,3702,5.0,964981909
225,0,3728,5.0,964982363
226,0,3739,4.0,964982417
227,0,3743,4.0,964980694
228,0,3792,5.0,964981855
229,0,3808,4.0,964981220
230,0,4005,4.0,964982903
231,0,5059,5.0,964984002
232,1,317,3.0,1445714835
233,1,332,4.0,1445715029
234,1,1703,4.5,1445715228
235,1,3577,4.0,1445714885
236,1,6873,4.0,1445714952
237,1,8797,3.5,1445714960
238,1,46969,4.0,1445715013
239,1,48515,4.0,1445715064
240,1,58558,4.5,1445715141
241,1,60755,5.0,1445714980
242,1,68156,4.5,1445715154
243,1,71534,3.0,1445714974
244,1,74457,4.0,1445714926
245,1,77454,3.0,1445714941
246,1,79131,4.0,1445714841
247,1,80488,4.5,1445715340
248,1,80905,5.0,1445715172
249,1,86344,4.0,1445715166
250,1,89773,5.0,1445715189
251,1,91528,3.5,1445714891
252,1,91657,2.5,1445714938
253,1,99113,3.5,1445714874
254,1,106781,5.0,1445714966
255,1,109486,3.0,1445715145
256,1,112551,4.0,1445714882
257,1,114059,2.0,1445715276
258,1,115712,3.5,1445714854
259,1,122881,5.0,1445715272
260,1,131723,5.0,1445714851
261,2,30,0.5,1306463578
262,2,526,0.5,1306464275
263,2,646,0.5,1306463619
264,2,687,0.5,1306464228
265,2,719,0.5,1306463595
266,2,848,5.0,1306463611
267,2,913,0.5,1306463567
268,2,1092,0.5,1306463627
269,2,1123,0.5,1306464216
270,2,1262,0.5,1306463569
271,2,1271,0.5,1306463624
272,2,1274,3.5,1306463323
273,2,1301,0.5,1306464189
274,2,1370,3.0,1306463561
275,2,1586,4.5,1306464003
276,2,2017,0.5,1306464175
277,2,2079,0.5,1306463572
278,2,2089,0.5,1306464261
279,2,2104,2.0,1306463559
280,2,2287,4.0,1306463631
281,2,2423,0.5,1306464293
282,2,2850,5.0,1306463925
283,2,3023,4.5,1306464054
284,2,3209,0.5,1306463638
285,2,3702,5.0,1306463603
286,2,3948,0.5,1306464245
287,2,4517,5.0,1306463770
288,2,5047,0.5,1306464284
289,2,5180,5.0,1306463718
290,2,5745,5.0,1306463708
291,2,5763,4.5,1306464021
292,2,5918,5.0,1306463825
293,2,6237,0.5,1306464204
294,2,6834,5.0,1306463670
295,2,7898,4.5,1306464036
296,2,7990,5.0,1306463684
297,2,26408,4.5,1306463993
298,2,70945,5.0,1306463815
299,2,72377,0.5,1306464164
300,3,20,3.0,986935199
301,3,31,2.0,945173447
302,3,44,3.0,986935047
303,3,46,2.0,945173425
304,3,51,3.0,964622786
305,3,57,3.0,964538444
306,3,105,4.0,986848784
307,3,124,5.0,964622758
308,3,125,1.0,986848920
309,3,161,5.0,945078571
310,3,170,3.0,945078428
311,3,175,5.0,964622565
312,3,189,2.0,945079259
313,3,214,5.0,945079078
314,3,221,1.0,945629040
315,3,231,5.0,964622684
316,3,234,2.0,945173513
317,3,246,3.0,986848894
318,3,259,5.0,945079259
319,3,264,5.0,964538468
320,3,295,1.0,945173350
321,3,318,5.0,945079182
322,3,341,5.0,964538500
323,3,344,4.0,945629063
324,3,347,4.0,964622786
325,3,350,3.0,986934901
326,3,356,3.0,964623306
327,3,367,4.0,945078690
328,3,416,2.0,945078467
329,3,440,1.0,986934915
330,3,449,2.0,986848828
331,3,456,5.0,945079259
332,3,474,5.0,945174290
333,3,491,5.0,945079872
334,3,508,1.0,945079106
335,3,537,5.0,945078636
336,3,538,1.0,964538832
337,3,552,2.0,945079301
338,3,587,4.0,945079670
339,3,592,5.0,964539986
340,3,594,3.0,986848609
341,3,598,2.0,945078587
342,3,607,5.0,964540008
343,3,647,3.0,945079906
344,3,707,4.0,986935230
345,3,758,3.0,945078601
346,3,799,4.0,945079106
347,3,891,4.0,964622714
348,3,897,5.0,964623347
349,3,898,4.0,945079653
350,3,901,4.0,945078446
351,3,903,4.0,945079837
352,3,907,5.0,945173902
353,3,909,5.0,945173989
354,3,911,5.0,945173902
355,3,913,5.0,945079670
356,3,918,5.0,945079521
357,3,919,5.0,945173602
358,3,929,5.0,964538571
359,3,936,3.0,986849085
360,3,1024,4.0,945079232
361,3,1045,5.0,945173654
362,3,1056,3.0,964540578
363,3,1059,2.0,986934819
364,3,1072,4.0,945079483
365,3,1076,5.0,945173692
366,3,1078,2.0,945078946
367,3,1079,5.0,986934696
368,3,1083,5.0,945079259
369,3,1085,5.0,964539723
370,3,1093,3.0,964538500
371,3,1102,5.0,964539723
372,3,1135,5.0,986934625
373,3,1178,4.0,964539180
374,3,1182,1.0,964778513
375,3,1187,5.0,964538500
376,3,1195,5.0,964538763
377,3,1196,5.0,964538763
378,3,1197,3.0,964538728
379,3,1198,2.0,945078967
380,3,1202,5.0,945174025
381,3,1210,1.0,964539205
382,3,1212,4.0,945079729
383,3,1218,4.0,964539961
384,3,1224,4.0,964539326
385,3,1249,5.0,945174008
386,3,1258,4.0,964538728
387,3,1264,4.0,964622684
388,3,1265,4.0,986849037
389,3,1278,2.0,986934832
390,3,1281,5.0,945079653
391,3,1282,5.0,945078690
392,3,1287,4.0,945079653
393,3,1290,4.0,964538763
394,3,1303,3.0,945078467
395,3,1390,1.0,945173766
396,3,1448,5.0,945079767
397,3,1465,4.0,945173492
398,3,1499,4.0,964622830
399,3,1516,4.0,945079790
400,3,1579,3.0,986935244
401,3,1596,1.0,945079906
402,3,1616,2.0,945079837
403,3,1640,4.0,964622758
404,3,1703,1.0,945629015
405,3,1718,4.0,945079956
406,3,1731,4.0,945079889
407,3,1732,5.0,945079143
408,3,1733,3.0,964539357
409,3,1833,5.0,945174134
410,3,1859,2.0,986849001
411,3,1882,4.0,964622642
412,3,1884,3.0,964622617
413,3,1891,2.0,964539431
414,3,1894,4.0,945629179
415,3,1906,3.0,964540505
416,3,1913,4.0,964622714
417,3,1915,1.0,986934786
418,3,1922,3.0,986934870
419,3,1946,5.0,945079653
420,3,1965,2.0,964622684
421,3,1966,5.0,945078967
422,3,1967,4.0,986934786
423,3,2018,2.0,945078690
424,3,2075,4.0,945079052
425,3,2077,5.0,945079521
426,3,2108,4.0,986935016
427,3,2144,3.0,986935328
428,3,2149,5.0,986934738
429,3,2173,5.0,964539855
430,3,2185,5.0,945174008
431,3,2202,4.0,945079729
432,3,2203,5.0,964540008
433,3,2281,1.0,945629238
434,3,2323,1.0,964622590
435,3,2335,2.0,964538964
436,3,2350,4.0,945078467
437,3,2358,4.0,964622590
438,3,2389,5.0,945079164
439,3,2394,3.0,964623306
440,3,2405,4.0,986935302
441,3,2466,4.0,945079858
442,3,2570,1.0,945173385
443,3,2582,5.0,945078863
444,3,2598,5.0,964622684
445,3,2627,1.0,986848894
446,3,2682,4.0,945079790
447,3,2691,5.0,945079013
448,3,2711,2.0,945078542
449,3,2761,4.0,964539986
450,3,2762,1.0,964778621
451,3,2769,2.0,945173553
452,3,2790,5.0,964539628
453,3,2842,5.0,945078814
454,3,2857,5.0,964539140
455,3,2873,4.0,986935016
456,3,2920,4.0,945078708
457,3,2925,5.0,986934870
458,3,2958,2.0,945078528
459,3,2972,2.0,945078946
460,3,2996,4.0,986848610
461,3,3032,4.0,986936200
462,3,3043,5.0,945079920
463,3,3059,4.0,986934884
464,3,3078,3.0,964778197
465,3,3082,5.0,964622487
466,3,3159,4.0,964539121
467,3,3174,1.0,964538930
468,3,3175,4.0,964539771
469,3,3203,4.0,964539828
470,3,3254,4.0,964623306
471,3,3316,4.0,986934498
472,3,3357,3.0,964622758
473,3,3364,5.0,964538329
474,3,3385,4.0,964539395
475,3,3407,4.0,986849238
476,3,3480,2.0,964538243
477,3,3488,1.0,986848908
478,3,3507,5.0,964538351
479,3,3537,2.0,986849212
480,3,3590,1.0,986935199
481,3,3787,3.0,964539085
482,3,3808,3.0,986936207
483,3,3850,5.0,986849180
484,3,3896,4.0,986934465
485,3,3910,3.0,986849149
486,3,3966,4.0,986849164
487,3,3995,4.0,986849130
488,3,4001,3.0,986934819
489,3,4013,1.0,986849254
490,3,4019,3.0,986848856
491,3,4020,4.0,986849180
492,3,4026,3.0,986849201
493,3,4028,3.0,986849226
494,3,4032,4.0,986849149
495,3,4033,5.0,986848753
496,3,4073,3.0,986848665
497,3,4120,4.0,986934901
498,3,4143,3.0,986848685
499,3,4165,3.0,986848700
500,3,4225,2.0,1007569424
501,3,4238,5.0,986848685
502,3,4245,4.0,1007574542
503,3,4251,3.0,1007569465
504,3,4259,2.0,1007569424
505,3,4272,4.0,1007574470
506,3,4307,1.0,1007569465
507,3,4346,4.0,1007569586
508,3,4380,3.0,1007574509
509,3,4640,1.0,1007569586
510,3,4740,3.0,1007574532
511,3,4764,5.0,1007569445
512,3,4880,3.0,1007569445
513,3,4895,4.0,1007574532
514,3,4901,4.0,1007569465
515,3,4966,5.0,1007569424
516,4,0,4.0,847434962
517,4,20,4.0,847435238
518,4,33,4.0,847434881
519,4,35,4.0,847435292
520,4,38,3.0,847434961
521,4,49,4.0,847434881
522,4,57,5.0,847435238
523,4,109,4.0,847434880
524,4,149,3.0,847434748
525,4,152,3.0,847434802
526,4,231,4.0,847435292
527,4,246,5.0,847435337
528,4,252,3.0,847435292
529,4,260,4.0,847435238
530,4,264,3.0,847435129
531,4,265,1.0,847435311
532,4,289,5.0,847435311
533,4,295,5.0,847434748
534,4,299,3.0,847435337
535,4,315,2.0,847434832
536,4,317,3.0,847434880
537,4,343,3.0,847434802
538,4,348,3.0,847434832
539,4,356,2.0,847435238
540,4,363,3.0,847434882
541,4,366,4.0,847435129
542,4,379,2.0,847434748
543,4,409,3.0,847435292
544,4,456,4.0,847434801
545,4,473,4.0,847435337
546,4,474,5.0,847435311
547,4,514,3.0,847435129
548,4,526,5.0,847434960
549,4,530,4.0,847435258
550,4,533,3.0,847435311
551,4,587,4.0,847434801
552,4,588,3.0,847435258
553,4,589,5.0,847434747
554,4,591,3.0,847434747
555,4,593,5.0,847435238
556,4,594,5.0,847434832
557,4,595,5.0,847435292
558,4,596,3.0,847434962
559,4,607,3.0,847435258
560,5,1,4.0,845553522
561,5,2,5.0,845554296
562,5,3,3.0,845554349
563,5,4,5.0,845553938
564,5,5,4.0,845553757
565,5,6,4.0,845554264
566,5,7,3.0,845555281
567,5,9,3.0,845553253
568,5,10,4.0,845553489
569,5,12,3.0,845555588
570,5,14,4.0,845554505
571,5,15,4.0,845553819
572,5,16,4.0,845553559
573,5,18,2.0,845553382
574,5,20,2.0,845553382
575,5,21,5.0,845553875
576,5,23,4.0,845554397
577,5,24,3.0,845553695
578,5,25,4.0,845555362
579,5,26,3.0,845555402
580,5,30,3.0,845553819
581,5,31,4.0,845553426
582,5,33,4.0,845553354
583,5,35,5.0,845553726
584,5,40,4.0,845554962
585,5,42,4.0,845555607
586,5,44,3.0,845553907
587,5,45,4.0,845554551
588,5,46,4.0,845553317
589,5,49,1.0,845553381
590,5,53,4.0,845555402
591,5,59,4.0,845554263
592,5,60,4.0,845555454
593,5,61,4.0,845553660
594,5,64,3.0,845555070
595,5,65,3.0,845555151
596,5,75,4.0,845555317
597,5,78,3.0,845554907
598,5,85,5.0,845556131
599,5,86,3.0,845555300
600,5,87,2.0,845555694
601,5,88,4.0,845555124
602,5,91,4.0,845555454
603,5,92,4.0,845554584
604,5,94,4.0,845553559
605,5,99,3.0,845555151
606,5,101,1.0,845555436
607,5,103,4.0,845554349
608,5,104,3.0,845553757
609,5,109,5.0,845553283
610,5,111,4.0,845553994
611,5,112,3.0,845556257
612,5,125,3.0,845555342
613,5,134,3.0,845554987
614,5,139,3.0,845555024
615,5,140,4.0,845553586
616,5,144,4.0,845553966
617,5,145,4.0,845555607
618,5,149,4.0,845553110
619,5,150,4.0,845553586
620,5,152,3.0,845553146
621,5,157,4.0,845553660
622,5,158,3.0,845555006
623,5,159,5.0,845553457
624,5,160,3.0,845553253
625,5,162,3.0,845553907
626,5,164,3.0,845553146
627,5,167,5.0,845553695
628,5,169,3.0,845554263
629,5,170,3.0,845555402
630,5,173,3.0,845554479
631,5,176,3.0,845554931
632,5,178,1.0,845555362
633,5,179,2.0,845555006
634,5,180,3.0,845553938
635,5,184,3.0,845553283
636,5,185,3.0,845553619
637,5,188,3.0,845556241
638,5,190,2.0,845554931
639,5,194,4.0,845554455
640,5,195,3.0,845553586
641,5,200,3.0,845556290
642,5,203,3.0,845553619
643,5,204,3.0,845555477
644,5,206,4.0,845554024
645,5,207,3.0,845553253
646,5,208,3.0,845556106
647,5,209,4.0,845556310
648,5,211,4.0,845556181
649,5,215,4.0,845554099
650,5,216,3.0,845555382
651,5,217,2.0,845553994
652,5,218,3.0,845556131
653,5,221,4.0,845554024
654,5,223,3.0,845553794
655,5,224,4.0,845553381
656,5,229,5.0,845553966
657,5,230,3.0,845553174
658,5,233,2.0,845554176
659,5,235,4.0,845553559
660,5,236,4.0,845553875
661,5,238,3.0,845554987
662,5,239,3.0,845555571
663,5,242,3.0,845555588
664,5,247,5.0,845554263
665,5,249,4.0,845555588
666,5,250,3.0,845556257
667,5,251,4.0,845553619
668,5,252,3.0,845553283
669,5,253,3.0,845555655
670,5,255,3.0,845553726
671,5,256,5.0,845554176
672,5,257,3.0,845555172
673,5,260,4.0,845553695
674,5,261,5.0,845554551
675,5,264,3.0,845553726
676,5,265,3.0,845553457
677,5,266,3.0,845554376
678,5,269,3.0,845555172
679,5,270,4.0,845555249
680,5,272,3.0,845553875
681,5,273,4.0,845555151
682,5,275,4.0,845553907
683,5,276,5.0,845553844
684,5,278,3.0,845555436
685,5,280,4.0,845554320
686,5,281,3.0,845553522
687,5,287,2.0,845553283
688,5,288,3.0,845554455
689,5,290,3.0,845555571
690,5,291,4.0,845553253
691,5,292,3.0,845553660
692,5,295,2.0,845553110
693,5,301,3.0,845555436
694,5,302,3.0,845554099
695,5,303,4.0,845555546
696,5,309,3.0,845556119
697,5,311,1.0,845555151
698,5,312,3.0,845555546
699,5,313,5.0,845554603
700,5,314,4.0,845553522
701,5,315,5.0,845553174
702,5,316,4.0,845553457
703,5,317,5.0,845553200
704,5,326,1.0,845554062
705,5,328,4.0,845553200
706,5,329,3.0,845555071
707,5,331,3.0,845555046
708,5,332,5.0,845553757
709,5,335,3.0,845556223
710,5,336,5.0,845553586
711,5,338,4.0,845553253
712,5,339,4.0,845555265
713,5,341,3.0,845553938
714,5,342,3.0,845555172
715,5,343,3.0,845553146
716,5,346,3.0,845555300
717,5,347,3.0,845553938
718,5,348,5.0,845553146
719,5,349,5.0,845553489
720,5,350,4.0,845554455
721,5,351,3.0,845555382
722,5,352,4.0,845553726
723,5,353,4.0,845555402
724,5,354,4.0,845553819
725,5,355,5.0,845553200
726,5,356,3.0,845553457
727,5,357,3.0,845555265
728,5,358,3.0,845556412
729,5,359,3.0,845555094
730,5,360,4.0,845554376
731,5,361,3.0,845553994
732,5,363,5.0,845553317
733,5,365,3.0,845554962
734,5,366,4.0,845553317
735,5,367,5.0,845553726
736,5,369,4.0,845553794
737,5,370,3.0,845554141
738,5,373,3.0,845554296
739,5,376,5.0,845553317
740,5,377,3.0,845554987
741,5,379,4.0,845553110
742,5,380,3.0,845553994
743,5,381,3.0,845554397
744,5,382,3.0,845554320
745,5,404,3.0,845554603
746,5,409,3.0,845553354
747,5,411,3.0,845554505
748,5,414,4.0,845554420
749,5,415,3.0,845554962
750,5,418,3.0,845554224
751,5,425,3.0,845554551
752,5,431,5.0,845553489
753,5,433,4.0,845553200
754,5,434,3.0,845553489
755,5,436,3.0,845554505
756,5,439,4.0,845553457
757,5,444,3.0,845555124
758,5,449,4.0,845555024
759,5,453,4.0,845553283
760,5,454,3.0,845554062
761,5,456,5.0,845553174
762,5,457,3.0,845555546
763,5,459,3.0,845555281
764,5,465,2.0,845553844
765,5,467,4.0,845553907
766,5,468,4.0,845555477
767,5,471,3.0,845555632
768,5,473,4.0,845553522
769,5,474,4.0,845554099
770,5,476,4.0,845554141
771,5,479,5.0,845553200
772,5,484,3.0,845553794
773,5,488,3.0,845554505
774,5,489,3.0,845554584
775,5,490,4.0,845554141
776,5,492,3.0,845555172
777,5,493,3.0,845554176
778,5,496,3.0,845553819
779,5,499,5.0,845553354
780,5,501,3.0,845554455
781,5,504,3.0,845555317
782,5,507,4.0,845553586
783,5,508,3.0,845553522
784,5,509,3.0,845555546
785,5,514,4.0,845553794
786,5,515,4.0,845554908
787,5,519,3.0,845553844
788,5,523,3.0,845554479
789,5,526,3.0,845553426
790,5,530,3.0,845554296
791,5,531,3.0,845554224
792,5,535,3.0,845556181
793,5,536,3.0,845554551
794,5,538,3.0,845553426
795,5,539,3.0,845554099
796,5,541,4.0,845554524
797,5,542,3.0,845554099
798,5,545,2.0,845554349
799,5,547,3.0,845554908
800,5,551,3.0,845553875
801,5,552,5.0,845553559
802,5,568,4.0,845555342
803,5,574,3.0,845555070
804,5,586,5.0,845553381
805,5,587,5.0,845553146
806,5,588,3.0,845553317
807,5,589,5.0,845553109
808,5,591,3.0,845553109
809,5,592,4.0,845553174
810,5,593,4.0,845553819
811,5,594,5.0,845553174
812,5,595,3.0,845554141
813,5,596,4.0,845553354
814,5,605,3.0,845555024
815,5,607,3.0,845553844
816,5,608,4.0,845555342
817,5,615,5.0,845554062
818,5,627,3.0,845555300
819,5,630,4.0,845555265
820,5,636,4.0,845555046
821,5,639,1.0,845555362
822,5,646,4.0,845555151
823,5,661,3.0,845556147
824,5,666,3.0,845555342
825,5,693,3.0,845555694
826,5,696,3.0,845556378
827,5,699,4.0,845556147
828,5,703,3.0,845555571
829,5,707,4.0,845554376
830,5,708,5.0,845555249
831,5,709,3.0,845556223
832,5,710,4.0,845555317
833,5,718,2.0,845555694
834,5,735,5.0,845553619
835,5,746,3.0,845555046
836,5,761,1.0,845555006
837,5,764,3.0,845555632
838,5,774,3.0,845556462
839,5,779,5.0,845556915
840,5,782,5.0,845554584
841,5,794,3.0,845556506
842,5,798,3.0,845555656
843,5,800,3.0,845556194
844,5,801,4.0,845554584
845,5,817,3.0,845555514
846,5,829,5.0,845556222
847,5,834,4.0,845556194
848,5,836,3.0,845556241
849,5,837,4.0,845555514
850,5,838,3.0,845556120
851,5,841,3.0,845555675
852,5,847,4.0,845556340
853,5,851,4.0,845555694
854,5,866,3.0,845556412
855,5,879,3.0,845556181
856,5,880,3.0,845556340
857,5,887,3.0,845556448
858,5,890,3.0,845556241
859,5,978,3.0,845556808
860,5,980,3.0,845556567
861,5,985,4.0,845556475
862,5,990,4.0,845556808
863,5,995,4.0,845556323
864,5,998,2.0,845556412
865,5,1003,4.0,845556506
866,5,1005,4.0,845556694
867,5,1041,3.0,845556462
868,5,1048,5.0,845556694
869,5,1060,4.0,845556860
870,5,1063,4.0,845556579
871,5,1072,3.0,845555571
872,5,1081,4.0,845556278
873,5,1083,3.0,845555454
874,6,0,4.5,1106635946
875,6,49,4.5,1106635993
876,6,57,3.0,1106635520
877,6,149,4.5,1106635925
878,6,164,4.0,1106635987
879,6,259,5.0,1106635933
880,6,355,5.0,1106635915
881,6,379,3.0,1106635937
882,6,465,5.0,1106635532
883,6,479,5.0,1106635917
884,6,586,2.0,1106635714
885,6,587,3.0,1106635971
886,6,588,2.5,1106635940
887,6,591,3.0,1106635922
888,6,592,5.0,1106635912
889,6,594,3.5,1106712636
890,6,647,4.0,1106635981
891,6,749,4.0,1106636810
892,6,779,4.5,1106635943
893,6,919,3.0,1106635685
894,6,923,4.0,1106712615
895,6,1100,4.0,1106635502
896,6,1182,1.5,1106712613
897,6,1195,4.0,1106635996
898,6,1207,4.0,1106635462
899,6,1209,4.0,1106635965
900,6,1218,5.0,1106635496
901,6,1219,4.5,1106635464
902,6,1239,5.0,1106712575
903,6,1245,1.5,1106635678
904,6,1269,5.0,1106635681
905,6,1516,3.5,1106635489
906,6,1583,5.0,1106635423
907,6,1609,4.0,1106635429
908,6,1616,3.0,1107127060
909,6,1681,3.0,1106635653
910,6,1783,0.5,1106635416
911,6,1916,4.0,1106635484
912,6,1922,1.5,1106635444
913,6,1953,4.5,1106635657
914,6,2018,5.0,1106713565
915,6,2323,2.0,1106712559
916,6,2352,3.5,1106635625
917,6,2528,5.0,1106635640
918,6,2627,1.5,1106712553
919,6,2639,3.0,1106635540
920,6,2670,4.5,1113542732
921,6,2682,2.0,1106635420
922,6,2687,2.5,1106713072
923,6,2700,1.5,1106713076
924,6,2716,3.5,1106713081
925,6,2761,4.5,1106635648
926,6,2857,4.0,1106712546
927,6,3113,4.5,1106635500
928,6,3353,1.5,1106713005
929,6,3407,4.5,1106712549
930,6,3577,1.5,1106636534
931,6,3622,1.0,1106712541
932,6,3792,3.5,1106635630
933,6,3868,5.0,1106635733
934,6,3915,4.0,1106636596
935,6,3976,2.5,1106635635
936,6,3993,3.0,1161738301
937,6,4017,4.0,1106712913
938,6,4222,2.0,1106635742
939,6,4245,2.0,1110855253
940,6,4305,4.0,1106635524
941,6,4309,0.5,1107127033
942,6,4369,4.5,1106712869
943,6,4642,1.0,1106635749
944,6,4699,1.5,1109746591
945,6,4843,1.5,1161738352
946,6,4873,3.0,1106635738
947,6,4885,4.0,1106636531
948,6,4895,4.0,1106636718
949,6,4962,4.0,1106636702
950,6,4992,4.5,1106636589
951,6,4994,4.5,1106636610
